code_tract,pop_abs,pop_mulheres,perc_mulheres,pop_homens,perc_homens,idade_mediana,idade_media
330100905080164,NA,NA,NA,NA,NA,NA,NA
330100905080165,NA,NA,NA,NA,NA,NA,NA
330100905080166,NA,NA,NA,NA,NA,NA,NA
330100905080167,900,441,0.49,459,0.51,28.18181818181818,30.386666666666667
330100905080168,424,236,0.5566037735849056,188,0.44339622641509435,41.492537313432834,39.865566037735846
330100905080169,400,206,0.515,194,0.485,25.24390243902439,28.00625
330100905080170,206,118,0.5728155339805825,88,0.42718446601941745,45.3125,43.929611650485434
330100905080171,550,292,0.5309090909090909,258,0.4690909090909091,42.89855072463768,41.518181818181816
330100905080172,469,259,0.5522388059701493,210,0.44776119402985076,28.897058823529413,32.20042643923241
330100905080173,367,188,0.5122615803814714,179,0.4877384196185286,36.75925925925926,36.46866485013624
330100905080174,364,180,0.4945054945054945,184,0.5054945054945055,39.285714285714285,38.4271978021978
330100905080175,403,204,0.5062034739454094,199,0.49379652605459057,34.25,34.70347394540943
330100905080176,249,136,0.5461847389558233,113,0.4538152610441767,37.5,37.46586345381526
330100905080177,301,170,0.5647840531561462,131,0.43521594684385384,37.55813953488372,38.380398671096344
330100905080178,305,161,0.5278688524590164,144,0.4721311475409836,29.479166666666668,33.062295081967214
330100905080179,374,197,0.5267379679144385,177,0.4732620320855615,41.08108108108108,38.99465240641711
330100905080180,330,182,0.5515151515151515,148,0.4484848484848485,41.2,39.79242424242424
330100905080181,460,260,0.5652173913043478,200,0.43478260869565216,34.528301886792455,35.76086956521739
330100905080182,404,225,0.556930693069307,179,0.4430693069306931,39.83333333333333,40.17079207920792
330100905080183,369,203,0.5501355013550135,166,0.44986449864498645,37.421875,38.3739837398374
330100905080184,287,151,0.5261324041811847,136,0.4738675958188153,42.83783783783784,42.45644599303136
330100905080186,320,159,0.496875,161,0.503125,40.714285714285715,41.1609375
330100905080187,590,329,0.5576271186440678,261,0.4423728813559322,25.930232558139537,28.839830508474577
330100905080188,867,451,0.5201845444059977,416,0.4798154555940023,23.871951219512194,26.82295271049596
330100905080189,528,278,0.5265151515151515,250,0.4734848484848485,27.105263157894736,29.519886363636363
330100905080190,689,364,0.5283018867924528,325,0.4716981132075472,26.024590163934427,28.12989840348331
330100905080191,429,241,0.5617715617715617,188,0.4382284382284382,27.426470588235293,29.581585081585082
330100905080192,692,331,0.47832369942196534,361,0.5216763005780347,23.488372093023255,22.88222543352601
330100905080193,728,368,0.5054945054945055,360,0.4945054945054945,26.80327868852459,29.644917582417584
330100905080195,708,375,0.5296610169491526,333,0.4703389830508475,33.93162393162393,33.03319209039548
330100905080196,407,211,0.5184275184275184,196,0.48157248157248156,39.90384615384615,37.434889434889435
330100905080197,586,307,0.5238907849829352,279,0.4761092150170648,31.68831168831169,32.85665529010239
330100905080198,NA,NA,NA,NA,NA,NA,NA
330100905080199,587,330,0.5621805792163543,257,0.43781942078364566,24.43181818181818,28.43441226575809
330100905080200,562,292,0.5195729537366548,270,0.4804270462633452,33.84615384615385,34.821174377224196
330100905080201,600,314,0.5233333333333333,286,0.4766666666666667,32.666666666666664,33.7175
330100905080202,614,309,0.503257328990228,305,0.496742671009772,26.5,29.171824104234528
330100905080203,631,322,0.5103011093502378,309,0.4896988906497623,26.40909090909091,28.880348652931854
330100905080206,550,285,0.5181818181818182,265,0.4818181818181818,32.53333333333333,33.63272727272727
330100905080207,547,293,0.5356489945155393,254,0.4643510054844607,29.015151515151516,30.89762340036563
330100905080208,442,237,0.5361990950226244,205,0.4638009049773756,25.27777777777778,27.936651583710407
330100905080209,504,281,0.5575396825396826,223,0.44246031746031744,26.73913043478261,29.933531746031747
330100905080210,30,11,0.36666666666666664,19,0.6333333333333333,36.666666666666664,40.79545454545455
330100905080211,526,287,0.5456273764258555,239,0.4543726235741445,36.486486486486484,36.63973384030418
330100905080212,350,186,0.5314285714285715,164,0.4685714285714286,31.57894736842105,32.92142857142857
330100905080213,500,269,0.538,231,0.462,27.36111111111111,30.057
330100905080214,339,173,0.5103244837758112,166,0.4896755162241888,29.772727272727273,31.45575221238938
330100905080215,13,8,0.6153846153846154,5,0.38461538461538464,2.5,2.5
330100905080216,656,343,0.5228658536585366,313,0.4771341463414634,38.61538461538461,35.7782012195122
330100905080217,1236,671,0.5428802588996764,565,0.4571197411003236,25.34965034965035,27.22168284789644
330100905080218,984,526,0.5345528455284553,458,0.4654471544715447,25.217391304347824,28.685467479674795
330100905080220,519,303,0.5838150289017341,216,0.4161849710982659,38.05882352941177,38.225433526011564
330100905080221,762,401,0.526246719160105,361,0.473753280839895,26.53846153846154,29.045931758530184
330100905080222,35,19,0.5428571428571428,16,0.45714285714285713,56.875,54.91379310344828
330100905080223,14,9,0.6428571428571429,5,0.35714285714285715,48.333333333333336,56.7
330100905080224,658,347,0.5273556231003039,311,0.4726443768996961,26.6,29.27051671732523
330100905080226,NA,NA,NA,NA,NA,NA,NA
330100905080230,61,31,0.5081967213114754,30,0.4918032786885246,39.375,38.6271186440678
330100905080231,437,224,0.5125858123569794,213,0.4874141876430206,23.72641509433962,27.337528604118994
330100905080232,605,310,0.512396694214876,295,0.48760330578512395,27.357142857142858,29.836363636363636
330100905080234,502,254,0.5059760956175299,248,0.4940239043824701,31.73076923076923,29.433266932270918
330100905080235,537,297,0.553072625698324,240,0.44692737430167595,21.68918918918919,25.248603351955307
330100905080236,479,262,0.5469728601252609,217,0.453027139874739,23.480392156862745,27.08141962421712
330100905080237,566,299,0.5282685512367491,267,0.4717314487632509,25.27777777777778,27.24028268551237
330100905080238,232,114,0.49137931034482757,118,0.5086206896551724,34.11764705882353,34.72629310344828
330100905080239,581,300,0.5163511187607573,281,0.4836488812392427,25.848214285714285,27.780550774526677
330100905080241,572,295,0.5157342657342657,277,0.48426573426573427,44.38775510204081,43.02010489510489
330100905080243,569,288,0.5061511423550088,281,0.4938488576449912,32.71084337349397,33.9920913884007
330100905080244,406,209,0.5147783251231527,197,0.4852216748768473,36.666666666666664,36.3756157635468
330100905080245,572,306,0.534965034965035,266,0.46503496503496505,38.24742268041237,38.69318181818182
